frame,time_s,phase,board_x,board_y,board_z,gun_x,gun_y,gun_z,nozzle_x,nozzle_y,nozzle_z,robot_x,robot_y,robot_z,ground_target_x,ground_target_y,ground_column_index,ground_row,robot_yaw_deg,active_fastener_index,state,arm_pose,collision_active,contact_force_n,tool_pressure,nails_installed,board_grasped,tool_grasped,nailing_reference_time_s,nailing_reference_frame,robot_label
473,15.7667,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,press_fastener,press_1,1,120.0,1.0,1,0,1,4.2667,128,AgiBot Genie G2 (official USD)
474,15.8,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.3,129,AgiBot Genie G2 (official USD)
475,15.8333,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.3333,130,AgiBot Genie G2 (official USD)
476,15.8667,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.3667,131,AgiBot Genie G2 (official USD)
477,15.9,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.4,132,AgiBot Genie G2 (official USD)
478,15.9333,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.4333,133,AgiBot Genie G2 (official USD)
479,15.9667,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.4667,134,AgiBot Genie G2 (official USD)
480,16.0,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.5,135,AgiBot Genie G2 (official USD)
481,16.0333,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.5333,136,AgiBot Genie G2 (official USD)
482,16.0667,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.5667,137,AgiBot Genie G2 (official USD)
483,16.1,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.6,138,AgiBot Genie G2 (official USD)
484,16.1333,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.6333,139,AgiBot Genie G2 (official USD)
485,16.1667,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.6667,140,AgiBot Genie G2 (official USD)
486,16.2,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.7,141,AgiBot Genie G2 (official USD)
487,16.2333,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.7333,142,AgiBot Genie G2 (official USD)
488,16.2667,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.7667,143,AgiBot Genie G2 (official USD)
489,16.3,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.8,144,AgiBot Genie G2 (official USD)
490,16.3333,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.8333,145,AgiBot Genie G2 (official USD)
491,16.3667,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.8667,146,AgiBot Genie G2 (official USD)
492,16.4,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.9,147,AgiBot Genie G2 (official USD)
493,16.4333,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.9333,148,AgiBot Genie G2 (official USD)
494,16.4667,nailing,-0.1,0.28,1.45,-1.2,0.135,2.1,-1.2,0.29500000000000004,1.85,-1.7999999999999998,-0.32,0.04,-1.7999999999999998,-0.32,0,upper,90.0,1,hold_fastener,working_1,1,120.0,1.0,2,0,1,4.9667,149,AgiBot Genie G2 (official USD)
495,16.5,nailing,-0.1,0.28,1.45,-1.1999999999999997,-0.62,1.59,-1.1999999999999997,-0.45999999999999996,1.34,-1.7999999999999998,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.0,150,AgiBot Genie G2 (official USD)
496,16.5333,nailing,-0.1,0.28,1.45,-1.192095885973436,-0.62,1.59,-1.192095885973436,-0.45999999999999996,1.34,-1.792095885973436,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.0333,151,AgiBot Genie G2 (official USD)
497,16.5667,nailing,-0.1,0.28,1.45,-1.169420149011986,-0.62,1.59,-1.169420149011986,-0.45999999999999996,1.34,-1.7694201490119859,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.0667,152,AgiBot Genie G2 (official USD)
498,16.6,nailing,-0.1,0.28,1.45,-1.133527696793001,-0.62,1.59,-1.133527696793001,-0.45999999999999996,1.34,-1.733527696793001,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.1,153,AgiBot Genie G2 (official USD)
499,16.6333,nailing,-0.1,0.28,1.45,-1.0859734369938456,-0.62,1.59,-1.0859734369938456,-0.45999999999999996,1.34,-1.6859734369938457,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.1333,154,AgiBot Genie G2 (official USD)
500,16.6667,nailing,-0.1,0.28,1.45,-1.028312277291867,-0.62,1.59,-1.028312277291867,-0.45999999999999996,1.34,-1.6283122772918668,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.1667,155,AgiBot Genie G2 (official USD)
501,16.7,nailing,-0.1,0.28,1.45,-0.962099125364433,-0.62,1.59,-0.962099125364433,-0.45999999999999996,1.34,-1.562099125364433,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.2,156,AgiBot Genie G2 (official USD)
502,16.7333,nailing,-0.1,0.28,1.45,-0.8888888888888867,-0.62,1.59,-0.8888888888888867,-0.45999999999999996,1.34,-1.4888888888888867,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.2333,157,AgiBot Genie G2 (official USD)
503,16.7667,nailing,-0.1,0.28,1.45,-0.8102364755426003,-0.62,1.59,-0.8102364755426003,-0.45999999999999996,1.34,-1.4102364755426002,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.2667,158,AgiBot Genie G2 (official USD)
504,16.8,nailing,-0.1,0.28,1.45,-0.7276967930029136,-0.62,1.59,-0.7276967930029136,-0.45999999999999996,1.34,-1.3276967930029135,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.3,159,AgiBot Genie G2 (official USD)
505,16.8333,nailing,-0.1,0.28,1.45,-0.6428247489472011,-0.62,1.59,-0.6428247489472011,-0.45999999999999996,1.34,-1.242824748947201,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.3333,160,AgiBot Genie G2 (official USD)
506,16.8667,nailing,-0.1,0.28,1.45,-0.5571752510528009,-0.62,1.59,-0.5571752510528009,-0.45999999999999996,1.34,-1.1571752510528008,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.3667,161,AgiBot Genie G2 (official USD)
507,16.9,nailing,-0.1,0.28,1.45,-0.4723032069970884,-0.62,1.59,-0.4723032069970884,-0.45999999999999996,1.34,-1.0723032069970884,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.4,162,AgiBot Genie G2 (official USD)
508,16.9333,nailing,-0.1,0.28,1.45,-0.3897635244574017,-0.62,1.59,-0.3897635244574017,-0.45999999999999996,1.34,-0.9897635244574017,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.4333,163,AgiBot Genie G2 (official USD)
509,16.9667,nailing,-0.1,0.28,1.45,-0.3111111111111149,-0.62,1.59,-0.3111111111111149,-0.45999999999999996,1.34,-0.9111111111111149,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.4667,164,AgiBot Genie G2 (official USD)
510,17.0,nailing,-0.1,0.28,1.45,-0.23790087463556864,-0.62,1.59,-0.23790087463556864,-0.45999999999999996,1.34,-0.8379008746355686,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.5,165,AgiBot Genie G2 (official USD)
511,17.0333,nailing,-0.1,0.28,1.45,-0.17168772270812804,-0.62,1.59,-0.17168772270812804,-0.45999999999999996,1.34,-0.771687722708128,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.5333,166,AgiBot Genie G2 (official USD)
512,17.0667,nailing,-0.1,0.28,1.45,-0.11402656300615532,-0.62,1.59,-0.11402656300615532,-0.45999999999999996,1.34,-0.7140265630061553,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.5667,167,AgiBot Genie G2 (official USD)
513,17.1,nailing,-0.1,0.28,1.45,-0.06647230320699549,-0.62,1.59,-0.06647230320699549,-0.45999999999999996,1.34,-0.6664723032069955,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.6,168,AgiBot Genie G2 (official USD)
514,17.1333,nailing,-0.1,0.28,1.45,-0.030579850988014745,-0.62,1.59,-0.030579850988014745,-0.45999999999999996,1.34,-0.6305798509880147,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.6333,169,AgiBot Genie G2 (official USD)
515,17.1667,nailing,-0.1,0.28,1.45,-0.007904114026562437,-0.62,1.59,-0.007904114026562437,-0.45999999999999996,1.34,-0.6079041140265624,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.6667,170,AgiBot Genie G2 (official USD)
516,17.2,nailing,-0.1,0.28,1.45,-1.1102230246251565e-16,-0.62,1.59,-1.1102230246251565e-16,-0.45999999999999996,1.34,-0.6000000000000001,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,walk_to_fastener,ready,0,0.0,0.0,2,0,1,5.7,171,AgiBot Genie G2 (official USD)
517,17.2333,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,align_tool,ready,0,0.0,0.0,2,0,1,5.7333,172,AgiBot Genie G2 (official USD)
518,17.2667,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,align_tool,ready,0,0.0,0.0,2,0,1,5.7667,173,AgiBot Genie G2 (official USD)
519,17.3,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,align_tool,ready,0,0.0,0.0,2,0,1,5.8,174,AgiBot Genie G2 (official USD)
520,17.3333,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,align_tool,ready,0,0.0,0.0,2,0,1,5.8333,175,AgiBot Genie G2 (official USD)
521,17.3667,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,align_tool,ready,0,0.0,0.0,2,0,1,5.8667,176,AgiBot Genie G2 (official USD)
522,17.4,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,align_tool,ready,0,0.0,0.0,2,0,1,5.9,177,AgiBot Genie G2 (official USD)
523,17.4333,nailing,-0.1,0.28,1.45,0.0,-0.62,1.59,0.0,-0.45999999999999996,1.34,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,align_tool,ready,0,0.0,0.0,2,0,1,5.9333,178,AgiBot Genie G2 (official USD)
524,17.4667,nailing,-0.1,0.28,1.45,0.0,-0.6182846793552815,1.5895683299039782,0.0,-0.4582846793552815,1.3395683299039782,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,5.9667,179,AgiBot Genie G2 (official USD)
525,17.5,nailing,-0.1,0.28,1.45,0.0,-0.6051446759259259,1.5862615740740742,0.0,-0.4451446759259259,1.3362615740740742,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.0,180,AgiBot Genie G2 (official USD)
526,17.5333,nailing,-0.1,0.28,1.45,0.0,-0.5803534379286679,1.5800227194787377,0.0,-0.42035343792866786,1.3300227194787377,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.0333,181,AgiBot Genie G2 (official USD)
527,17.5667,nailing,-0.1,0.28,1.45,0.0,-0.5454644633058987,1.5712427126200275,0.0,-0.3854644633058987,1.3212427126200275,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.0667,182,AgiBot Genie G2 (official USD)
528,17.6,nailing,-0.1,0.28,1.45,0.0,-0.502031249999998,1.5603124999999995,0.0,-0.342031249999998,1.3103124999999995,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.1,183,AgiBot Genie G2 (official USD)
529,17.6333,nailing,-0.1,0.28,1.45,0.0,-0.4516072959533615,1.5476230281207135,0.0,-0.29160729595336154,1.2976230281207135,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.1333,184,AgiBot Genie G2 (official USD)
530,17.6667,nailing,-0.1,0.28,1.45,0.0,-0.39574609910836567,1.5335652434842244,0.0,-0.23574609910836566,1.2835652434842244,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.1667,185,AgiBot Genie G2 (official USD)
531,17.7,nailing,-0.1,0.28,1.45,0.0,-0.3360011574074088,1.5185300925925929,0.0,-0.17600115740740882,1.2685300925925929,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.2,186,AgiBot Genie G2 (official USD)
532,17.7333,nailing,-0.1,0.28,1.45,0.0,-0.273925968792865,1.5029085219478733,0.0,-0.11392596879286501,1.2529085219478733,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.2333,187,AgiBot Genie G2 (official USD)
533,17.7667,nailing,-0.1,0.28,1.45,0.0,-0.21107403120713492,1.4870914780521267,0.0,-0.05107403120713491,1.2370914780521267,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.2667,188,AgiBot Genie G2 (official USD)
534,17.8,nailing,-0.1,0.28,1.45,0.0,-0.14899884259259144,1.4714699074074071,0.0,0.011001157407408563,1.2214699074074071,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.3,189,AgiBot Genie G2 (official USD)
535,17.8333,nailing,-0.1,0.28,1.45,0.0,-0.08925390089163432,1.4564347565157756,0.0,0.07074609910836568,1.2064347565157756,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.3333,190,AgiBot Genie G2 (official USD)
536,17.8667,nailing,-0.1,0.28,1.45,0.0,-0.03339270404663852,1.4423769718792865,0.0,0.12660729595336148,1.1923769718792865,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.3667,191,AgiBot Genie G2 (official USD)
537,17.9,nailing,-0.1,0.28,1.45,0.0,0.017031249999997944,1.4296875000000004,0.0,0.17703124999999795,1.1796875000000004,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.4,192,AgiBot Genie G2 (official USD)
538,17.9333,nailing,-0.1,0.28,1.45,0.0,0.06046446330589894,1.4187572873799723,0.0,0.22046446330589894,1.1687572873799723,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.4333,193,AgiBot Genie G2 (official USD)
539,17.9667,nailing,-0.1,0.28,1.45,0.0,0.09535343792866802,1.4099772805212623,0.0,0.25535343792866805,1.1599772805212623,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.4667,194,AgiBot Genie G2 (official USD)
540,18.0,nailing,-0.1,0.28,1.45,0.0,0.12014467592592593,1.4037384259259258,0.0,0.28014467592592596,1.1537384259259258,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.5,195,AgiBot Genie G2 (official USD)
541,18.0333,nailing,-0.1,0.28,1.45,0.0,0.13328467935528154,1.4004316700960218,0.0,0.2932846793552816,1.1504316700960218,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,move_to_fastener,working_2,0,0.0,0.25,2,0,1,6.5333,196,AgiBot Genie G2 (official USD)
542,18.0667,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,press_fastener,press_2,1,120.0,1.0,2,0,1,6.5667,197,AgiBot Genie G2 (official USD)
543,18.1,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,press_fastener,press_2,1,120.0,1.0,2,0,1,6.6,198,AgiBot Genie G2 (official USD)
544,18.1333,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,press_fastener,press_2,1,120.0,1.0,2,0,1,6.6333,199,AgiBot Genie G2 (official USD)
545,18.1667,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,press_fastener,press_2,1,120.0,1.0,2,0,1,6.6667,200,AgiBot Genie G2 (official USD)
546,18.2,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,press_fastener,press_2,1,120.0,1.0,2,0,1,6.7,201,AgiBot Genie G2 (official USD)
547,18.2333,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,press_fastener,press_2,1,120.0,1.0,2,0,1,6.7333,202,AgiBot Genie G2 (official USD)
548,18.2667,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,press_fastener,press_2,1,120.0,1.0,2,0,1,6.7667,203,AgiBot Genie G2 (official USD)
549,18.3,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,6.8,204,AgiBot Genie G2 (official USD)
550,18.3333,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,6.8333,205,AgiBot Genie G2 (official USD)
551,18.3667,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,6.8667,206,AgiBot Genie G2 (official USD)
552,18.4,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,6.9,207,AgiBot Genie G2 (official USD)
553,18.4333,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,6.9333,208,AgiBot Genie G2 (official USD)
554,18.4667,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,6.9667,209,AgiBot Genie G2 (official USD)
555,18.5,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,7.0,210,AgiBot Genie G2 (official USD)
556,18.5333,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,7.0333,211,AgiBot Genie G2 (official USD)
557,18.5667,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,7.0667,212,AgiBot Genie G2 (official USD)
558,18.6,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,7.1,213,AgiBot Genie G2 (official USD)
559,18.6333,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,7.1333,214,AgiBot Genie G2 (official USD)
560,18.6667,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,7.1667,215,AgiBot Genie G2 (official USD)
561,18.7,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,7.2,216,AgiBot Genie G2 (official USD)
562,18.7333,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,7.2333,217,AgiBot Genie G2 (official USD)
563,18.7667,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,7.2667,218,AgiBot Genie G2 (official USD)
564,18.8,nailing,-0.1,0.28,1.45,0.0,0.135,1.4,0.0,0.29500000000000004,1.15,-0.6,-0.32,0.04,-0.6,-0.32,1,lower,90.0,2,hold_fastener,working_2,1,120.0,1.0,3,0,1,7.3,219,AgiBot Genie G2 (official USD)
